customer_id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,subscribed
customer_id_3383,36,technician,single,professional.course,no,no,no,telephone,may,thu,1.666666667,4,999,0,nonexistent,1.13,46.997,-25.48,5.862,5191,0
customer_id_34192,31,services,single,high.school,no,yes,no,cellular,may,wed,4,3,999,1,failure,-1.77,46.4465,-32.34,2.283,5099.1,0
customer_id_22128,43,self-employed,married,basic.6y,no,no,no,cellular,aug,thu,2.283333333,1,999,0,nonexistent,1.43,46.722,-25.27,5.965,5228.1,0
customer_id_8370,38,services,divorced,professional.course,no,no,no,telephone,jun,tue,3.316666667,4,999,0,nonexistent,1.43,47.2325,-29.26,5.866,5228.1,0
customer_id_26906,56,management,married,university.degree,no,yes,no,cellular,nov,thu,1.133333333,2,999,0,nonexistent,-0.07,46.6,-29.4,5.078,5195.8,0
customer_id_2435,40,entrepreneur,married,basic.9y,no,no,no,telephone,may,tue,2,1,999,0,nonexistent,1.13,46.997,-25.48,5.858,5191,0
customer_id_25110,49,services,married,high.school,no,yes,no,cellular,nov,tue,1.616666667,1,999,0,nonexistent,-0.07,46.6,-29.4,5.155,5195.8,0
customer_id_40226,26,services,single,high.school,no,yes,no,cellular,jul,thu,5.916666667,1,11,2,success,-1.67,47.1075,-28.21,1.886,4991.6,1
customer_id_39465,52,technician,single,university.degree,no,yes,no,telephone,apr,fri,10.56666667,1,999,0,nonexistent,-1.77,46.8745,-24.22,1.646,5008.7,1
customer_id_8579,52,self-employed,married,basic.9y,unknown,no,no,telephone,jun,wed,2.316666667,2,999,0,nonexistent,1.43,47.2325,-29.26,5.866,5228.1,0
customer_id_30407,34,student,married,high.school,no,yes,no,cellular,apr,thu,12.55,1,999,0,nonexistent,-1.77,46.5375,-32.97,2.367,5099.1,1
customer_id_28720,28,admin.,single,university.degree,no,unknown,unknown,cellular,apr,thu,2.933333333,1,999,0,nonexistent,-1.77,46.5375,-32.97,2.412,5099.1,0
customer_id_13847,53,services,single,basic.6y,no,yes,no,cellular,jul,fri,0.8,1,999,0,nonexistent,1.43,46.959,-29.89,5.965,5228.1,0
customer_id_24263,41,blue-collar,married,basic.9y,no,yes,no,cellular,nov,mon,1.783333333,1,999,0,nonexistent,-0.07,46.6,-29.4,5.193,5195.8,0
customer_id_718,48,services,married,basic.6y,no,no,no,telephone,may,tue,0.533333333,3,999,0,nonexistent,1.13,46.997,-25.48,5.859,5191,0
customer_id_26310,55,technician,divorced,high.school,no,no,no,cellular,nov,thu,8.85,1,999,0,nonexistent,-0.07,46.6,-29.4,5.078,5195.8,1
customer_id_29094,35,admin.,single,university.degree,unknown,no,yes,cellular,apr,fri,8.766666667,1,999,0,nonexistent,-1.77,46.5375,-32.97,2.407,5099.1,1
customer_id_10376,37,admin.,married,professional.course,no,no,no,telephone,jun,mon,1.033333333,1,999,0,nonexistent,1.43,47.2325,-29.26,5.962,5228.1,0
customer_id_2789,41,management,married,university.degree,no,yes,no,telephone,may,wed,1.133333333,1,999,0,nonexistent,1.13,46.997,-25.48,5.861,5191,0
customer_id_1106,43,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,2.533333333,3,999,0,nonexistent,1.13,46.997,-25.48,5.858,5191,0
customer_id_22974,61,housemaid,married,basic.4y,unknown,yes,no,cellular,aug,mon,10.3,2,999,0,nonexistent,1.43,46.722,-25.27,5.967,5228.1,0
customer_id_28233,37,unemployed,divorced,university.degree,no,no,no,cellular,apr,tue,4.216666667,1,999,1,failure,-1.77,46.5375,-32.97,2.455,5099.1,0
customer_id_11533,54,retired,married,high.school,unknown,no,no,telephone,jun,fri,3.016666667,2,999,0,nonexistent,1.43,47.2325,-29.26,5.961,5228.1,0
customer_id_35668,60,management,married,university.degree,no,no,no,cellular,may,mon,4.133333333,1,999,1,failure,-1.77,46.4465,-32.34,2.246,5099.1,0
customer_id_34144,30,services,single,high.school,no,no,no,cellular,may,wed,10.81666667,2,999,0,nonexistent,-1.77,46.4465,-32.34,2.283,5099.1,1
customer_id_13021,30,services,married,high.school,no,yes,no,cellular,jul,tue,4.766666667,1,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_26138,31,technician,single,professional.course,no,yes,yes,cellular,nov,wed,3.033333333,2,999,0,nonexistent,-0.07,46.6,-29.4,5.122,5195.8,0
customer_id_15484,33,technician,divorced,high.school,no,no,no,cellular,jul,fri,2.383333333,7,999,0,nonexistent,1.43,46.959,-29.89,5.959,5228.1,0
customer_id_6176,39,technician,married,professional.course,unknown,no,no,telephone,may,tue,5.75,1,999,0,nonexistent,1.13,46.997,-25.48,5.859,5191,0
customer_id_34946,54,self-employed,divorced,university.degree,no,yes,no,cellular,may,fri,2.633333333,1,999,0,nonexistent,-1.77,46.4465,-32.34,2.252,5099.1,0
customer_id_6712,36,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,2.866666667,1,999,0,nonexistent,1.13,46.997,-25.48,5.859,5191,0
customer_id_27804,31,self-employed,married,university.degree,no,yes,yes,cellular,mar,wed,3.85,1,999,1,failure,-1.77,46.4215,-35,2.665,5099.1,0
customer_id_24416,41,management,married,university.degree,no,no,no,cellular,nov,mon,1.7,1,999,0,nonexistent,-0.07,46.6,-29.4,5.193,5195.8,0
customer_id_35181,31,unemployed,married,university.degree,no,yes,no,cellular,may,fri,5.283333333,1,999,0,nonexistent,-1.77,46.4465,-32.34,2.252,5099.1,1
customer_id_33271,28,services,single,university.degree,no,yes,yes,cellular,may,tue,10.65,3,999,1,failure,-1.77,46.4465,-32.34,2.293,5099.1,0
customer_id_23117,50,technician,married,university.degree,no,yes,no,cellular,aug,tue,3.15,2,999,0,nonexistent,1.43,46.722,-25.27,5.967,5228.1,0
customer_id_27338,31,admin.,single,university.degree,no,yes,no,cellular,nov,fri,0.4,5,999,0,nonexistent,-0.07,46.6,-29.4,5.023,5195.8,0
customer_id_4659,48,self-employed,married,university.degree,no,yes,yes,telephone,may,wed,5.383333333,1,999,0,nonexistent,1.13,46.997,-25.48,5.86,5191,0
customer_id_5568,47,housemaid,married,professional.course,unknown,no,no,telephone,may,mon,2.766666667,2,999,0,nonexistent,1.13,46.997,-25.48,5.859,5191,0
customer_id_22064,44,admin.,married,university.degree,no,yes,no,cellular,aug,wed,1.3,8,999,0,nonexistent,1.43,46.722,-25.27,5.966,5228.1,0
customer_id_5934,30,admin.,single,university.degree,no,no,no,telephone,may,tue,1.25,2,999,0,nonexistent,1.13,46.997,-25.48,5.859,5191,0
customer_id_13995,27,student,single,university.degree,no,no,no,telephone,jul,fri,2.966666667,2,999,0,nonexistent,1.43,46.959,-29.89,5.965,5228.1,0
customer_id_28142,26,admin.,single,university.degree,no,yes,no,telephone,apr,mon,1.433333333,1,999,0,nonexistent,-1.77,46.5375,-32.97,2.468,5099.1,0
customer_id_17649,58,blue-collar,divorced,basic.9y,no,yes,yes,cellular,jul,mon,2.05,3,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_7823,37,services,single,basic.4y,no,no,no,telephone,jun,mon,10.85,1,999,0,nonexistent,1.43,47.2325,-29.26,5.867,5228.1,0
customer_id_15789,57,admin.,married,university.degree,no,no,no,cellular,jul,mon,1.55,1,999,0,nonexistent,1.43,46.959,-29.89,5.962,5228.1,0
customer_id_24612,33,admin.,married,high.school,no,yes,no,telephone,nov,mon,11.21666667,2,999,0,nonexistent,-0.07,46.6,-29.4,5.193,5195.8,0
customer_id_23140,40,admin.,married,university.degree,no,no,no,cellular,aug,tue,1.333333333,1,999,0,nonexistent,1.43,46.722,-25.27,5.967,5228.1,0
customer_id_39340,32,student,single,unknown,no,no,no,cellular,mar,thu,1.683333333,1,14,1,success,-1.77,46.6845,-24.36,1.637,5008.7,1
customer_id_1598,36,self-employed,married,professional.course,no,unknown,unknown,telephone,may,fri,4.2,4,999,0,nonexistent,1.13,46.997,-25.48,5.857,5191,0
customer_id_22632,61,management,married,university.degree,no,no,no,cellular,aug,fri,8.516666667,3,999,0,nonexistent,1.43,46.722,-25.27,5.966,5228.1,0
customer_id_25489,33,management,single,university.degree,no,no,no,cellular,nov,wed,3.116666667,1,999,0,nonexistent,-0.07,46.6,-29.4,5.122,5195.8,0
customer_id_21524,60,technician,divorced,professional.course,unknown,yes,no,cellular,aug,tue,1.816666667,3,999,0,nonexistent,1.43,46.722,-25.27,5.965,5228.1,0
customer_id_23329,56,admin.,married,high.school,no,yes,no,cellular,aug,wed,1.366666667,2,999,0,nonexistent,1.43,46.722,-25.27,5.966,5228.1,0
customer_id_40577,73,retired,married,high.school,no,yes,no,telephone,sep,wed,3.866666667,1,999,2,failure,-1.07,47.0995,-26.25,1.888,4963.6,0
customer_id_5971,36,admin.,single,high.school,no,yes,no,telephone,may,tue,6.433333333,11,999,0,nonexistent,1.13,46.997,-25.48,5.859,5191,0
customer_id_33964,43,blue-collar,single,basic.4y,unknown,yes,no,cellular,may,wed,4.116666667,1,999,0,nonexistent,-1.77,46.4465,-32.34,2.283,5099.1,0
customer_id_21167,35,technician,single,professional.course,no,no,no,cellular,aug,mon,2.416666667,3,999,0,nonexistent,1.43,46.722,-25.27,5.965,5228.1,0
customer_id_8779,32,blue-collar,single,unknown,no,yes,no,telephone,jun,thu,6.666666667,1,999,0,nonexistent,1.43,47.2325,-29.26,5.868,5228.1,0
customer_id_25087,34,admin.,married,university.degree,no,yes,no,cellular,nov,tue,1.016666667,1,999,0,nonexistent,-0.07,46.6,-29.4,5.155,5195.8,0
customer_id_34269,34,services,single,basic.9y,no,yes,no,cellular,may,thu,1.3,1,999,1,failure,-1.77,46.4465,-32.34,2.268,5099.1,0
customer_id_19058,42,technician,married,professional.course,no,yes,no,cellular,aug,tue,1.916666667,1,999,0,nonexistent,1.43,46.722,-25.27,5.97,5228.1,0
customer_id_30576,36,services,married,professional.course,no,yes,yes,cellular,may,mon,11.25,3,999,0,nonexistent,-1.77,46.4465,-32.34,2.356,5099.1,0
customer_id_2132,59,retired,single,high.school,no,unknown,unknown,telephone,may,mon,21.1,1,999,0,nonexistent,1.13,46.997,-25.48,5.859,5191,0
customer_id_27245,59,unemployed,married,university.degree,no,yes,no,cellular,nov,fri,0.8,1,999,0,nonexistent,-0.07,46.6,-29.4,5.023,5195.8,0
customer_id_22077,46,technician,divorced,professional.course,unknown,no,no,cellular,aug,wed,3.266666667,2,999,0,nonexistent,1.43,46.722,-25.27,5.966,5228.1,0
customer_id_30125,32,technician,single,university.degree,no,yes,no,telephone,apr,wed,2.816666667,8,999,0,nonexistent,-1.77,46.5375,-32.97,2.374,5099.1,0
customer_id_10042,42,technician,married,high.school,no,yes,no,telephone,jun,thu,2.1,1,999,0,nonexistent,1.43,47.2325,-29.26,5.96,5228.1,0
customer_id_8240,42,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,tue,2.683333333,3,999,0,nonexistent,1.43,47.2325,-29.26,5.866,5228.1,0
customer_id_9198,37,blue-collar,married,high.school,no,no,no,telephone,jun,fri,1.783333333,1,999,0,nonexistent,1.43,47.2325,-29.26,5.969,5228.1,0
customer_id_35126,31,technician,single,university.degree,no,yes,yes,cellular,may,fri,7.283333333,3,999,0,nonexistent,-1.77,46.4465,-32.34,2.252,5099.1,1
customer_id_10087,37,technician,married,basic.6y,no,yes,yes,telephone,jun,thu,5.733333333,1,999,0,nonexistent,1.43,47.2325,-29.26,5.96,5228.1,0
customer_id_22332,39,technician,married,high.school,no,no,no,cellular,aug,thu,4.9,3,999,0,nonexistent,1.43,46.722,-25.27,5.965,5228.1,0
customer_id_40269,30,technician,single,professional.course,no,no,yes,telephone,jul,tue,0.083333333,1,999,0,nonexistent,-1.67,47.1075,-28.21,1.895,4991.6,0
customer_id_11743,52,management,married,high.school,unknown,no,no,telephone,jun,fri,0.466666667,8,999,0,nonexistent,1.43,47.2325,-29.26,5.961,5228.1,0
customer_id_39613,33,student,single,unknown,no,no,no,cellular,may,thu,4.05,2,999,1,failure,-1.77,46.938,-28,1.679,5008.7,1
customer_id_17089,41,admin.,single,high.school,no,yes,no,cellular,jul,fri,6.016666667,1,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_29422,49,blue-collar,married,basic.9y,no,yes,yes,cellular,apr,mon,6.5,1,999,0,nonexistent,-1.77,46.5375,-32.97,2.407,5099.1,0
customer_id_25803,35,services,married,high.school,no,yes,yes,cellular,nov,wed,1.15,1,999,1,failure,-0.07,46.6,-29.4,5.122,5195.8,0
customer_id_8751,38,admin.,divorced,high.school,no,no,no,telephone,jun,thu,1.333333333,1,999,0,nonexistent,1.43,47.2325,-29.26,5.868,5228.1,0
customer_id_4051,43,admin.,divorced,university.degree,unknown,yes,no,telephone,may,mon,2.133333333,1,999,0,nonexistent,1.13,46.997,-25.48,5.86,5191,0
customer_id_27627,39,entrepreneur,married,university.degree,no,yes,no,cellular,nov,fri,0.2,5,999,1,failure,-0.07,46.6,-29.4,5.023,5195.8,0
customer_id_20480,32,technician,single,university.degree,no,yes,yes,cellular,aug,tue,7.216666667,2,999,0,nonexistent,1.43,46.722,-25.27,5.968,5228.1,0
customer_id_10458,32,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,2.35,6,999,0,nonexistent,1.43,47.2325,-29.26,5.962,5228.1,0
customer_id_9109,36,services,married,high.school,unknown,no,no,telephone,jun,fri,7.55,2,999,0,nonexistent,1.43,47.2325,-29.26,5.969,5228.1,0
customer_id_14365,44,housemaid,married,high.school,no,yes,no,cellular,jul,mon,7.066666667,4,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_9870,44,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,wed,1.95,2,999,0,nonexistent,1.43,47.2325,-29.26,5.961,5228.1,0
customer_id_30374,30,admin.,married,university.degree,no,no,no,cellular,apr,thu,1.916666667,2,999,1,failure,-1.77,46.5375,-32.97,2.367,5099.1,0
customer_id_29706,37,blue-collar,married,basic.4y,unknown,yes,no,cellular,apr,mon,1.783333333,1,999,0,nonexistent,-1.77,46.5375,-32.97,2.407,5099.1,0
customer_id_1890,36,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,3.816666667,5,999,0,nonexistent,1.13,46.997,-25.48,5.857,5191,0
customer_id_7220,54,unemployed,married,high.school,unknown,no,no,telephone,may,thu,3.633333333,2,999,0,nonexistent,1.13,46.997,-25.48,5.862,5191,0
customer_id_38574,57,retired,married,basic.4y,no,no,no,cellular,oct,thu,4.166666667,1,999,2,failure,-3.37,46.2155,-18.83,1.724,5017.5,0
customer_id_30995,36,blue-collar,married,basic.6y,no,no,no,cellular,may,tue,5.316666667,2,999,1,failure,-1.77,46.4465,-32.34,2.346,5099.1,0
customer_id_31737,39,services,married,basic.9y,no,yes,no,cellular,may,thu,2.766666667,1,999,0,nonexistent,-1.77,46.4465,-32.34,2.329,5099.1,0
customer_id_30101,40,admin.,divorced,university.degree,no,no,no,cellular,apr,mon,6,1,999,0,nonexistent,-1.77,46.5375,-32.97,2.394,5099.1,1
customer_id_20926,34,admin.,single,university.degree,no,yes,no,cellular,aug,thu,10.08333333,1,999,0,nonexistent,1.43,46.722,-25.27,5.966,5228.1,0
customer_id_30200,43,admin.,single,university.degree,no,unknown,unknown,cellular,apr,thu,21.28333333,1,999,0,nonexistent,-1.77,46.5375,-32.97,2.367,5099.1,1
customer_id_18067,42,admin.,divorced,university.degree,no,yes,no,cellular,jul,wed,9.9,1,999,0,nonexistent,1.43,46.959,-29.89,5.965,5228.1,0
customer_id_23841,57,unknown,married,unknown,unknown,no,no,cellular,aug,fri,1.75,1,999,0,nonexistent,1.43,46.722,-25.27,5.965,5228.1,0
customer_id_20090,34,admin.,married,university.degree,no,no,no,cellular,aug,mon,3.633333333,1,999,0,nonexistent,1.43,46.722,-25.27,5.967,5228.1,0
customer_id_24168,43,admin.,married,high.school,no,no,no,cellular,nov,mon,4.95,1,999,1,failure,-0.07,46.6,-29.4,5.193,5195.8,0
customer_id_8771,56,admin.,divorced,university.degree,no,no,no,telephone,jun,thu,2.866666667,1,999,0,nonexistent,1.43,47.2325,-29.26,5.868,5228.1,0
customer_id_23452,37,admin.,single,university.degree,no,no,yes,cellular,aug,wed,7.466666667,2,999,0,nonexistent,1.43,46.722,-25.27,5.966,5228.1,0
customer_id_18778,31,self-employed,single,university.degree,no,yes,yes,cellular,jul,thu,0.366666667,8,999,0,nonexistent,1.43,46.959,-29.89,5.97,5228.1,0
customer_id_23072,37,admin.,single,university.degree,no,no,yes,cellular,aug,tue,1.066666667,1,999,0,nonexistent,1.43,46.722,-25.27,5.967,5228.1,0
customer_id_2917,38,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,2.983333333,1,999,0,nonexistent,1.13,46.997,-25.48,5.861,5191,0
customer_id_40403,32,student,single,high.school,no,no,no,cellular,aug,thu,3.333333333,1,999,1,failure,-1.67,47.0135,-26.81,1.906,4991.6,0
customer_id_14224,37,admin.,single,university.degree,no,yes,no,cellular,jul,mon,11.21666667,8,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_34527,30,technician,married,university.degree,no,no,no,telephone,may,thu,2.566666667,2,999,1,failure,-1.77,46.4465,-32.34,2.268,5099.1,0
customer_id_2864,37,technician,married,university.degree,no,no,no,telephone,may,wed,6.066666667,1,999,0,nonexistent,1.13,46.997,-25.48,5.861,5191,0
customer_id_8483,59,admin.,divorced,unknown,unknown,no,no,telephone,jun,tue,0.466666667,19,999,0,nonexistent,1.43,47.2325,-29.26,5.866,5228.1,0
customer_id_12527,62,blue-collar,married,basic.9y,unknown,unknown,unknown,cellular,jul,mon,9.583333333,1,999,0,nonexistent,1.43,46.959,-29.89,5.962,5228.1,0
customer_id_8332,31,admin.,single,high.school,no,yes,no,telephone,jun,tue,3.916666667,2,999,0,nonexistent,1.43,47.2325,-29.26,5.866,5228.1,0
customer_id_34749,32,admin.,single,university.degree,no,yes,yes,cellular,may,thu,2.933333333,2,999,1,failure,-1.77,46.4465,-32.34,2.268,5099.1,0
customer_id_2444,33,services,married,basic.6y,unknown,no,no,telephone,may,tue,16.68333333,4,999,0,nonexistent,1.13,46.997,-25.48,5.858,5191,1
customer_id_21169,33,technician,single,university.degree,no,yes,no,cellular,aug,mon,2.383333333,2,999,0,nonexistent,1.43,46.722,-25.27,5.965,5228.1,0
customer_id_4794,43,blue-collar,divorced,basic.6y,no,yes,yes,telephone,may,wed,5.716666667,1,999,0,nonexistent,1.13,46.997,-25.48,5.86,5191,0
customer_id_11717,40,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,11.55,3,999,0,nonexistent,1.43,47.2325,-29.26,5.961,5228.1,1
customer_id_34108,45,admin.,married,high.school,no,yes,no,telephone,may,wed,2.016666667,2,999,1,failure,-1.77,46.4465,-32.34,2.283,5099.1,0
customer_id_2390,41,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,5.033333333,1,999,0,nonexistent,1.13,46.997,-25.48,5.858,5191,0
customer_id_24443,49,retired,married,high.school,no,yes,no,cellular,nov,mon,4,1,999,0,nonexistent,-0.07,46.6,-29.4,5.193,5195.8,0
customer_id_38178,77,retired,divorced,basic.4y,unknown,yes,no,cellular,oct,thu,8.366666667,1,999,0,nonexistent,-3.37,46.2155,-18.83,1.756,5017.5,1
customer_id_24597,53,admin.,married,high.school,no,yes,no,cellular,nov,mon,5.433333333,2,999,0,nonexistent,-0.07,46.6,-29.4,5.193,5195.8,0
customer_id_37272,38,management,married,university.degree,no,no,no,telephone,aug,mon,5.466666667,1,999,0,nonexistent,-2.87,46.1005,-21.98,1.886,5076.2,1
customer_id_12790,45,admin.,married,university.degree,no,yes,yes,telephone,jul,tue,6.283333333,1,999,0,nonexistent,1.43,46.959,-29.89,5.964,5228.1,0
customer_id_24540,33,self-employed,married,university.degree,no,yes,no,telephone,nov,mon,1.15,1,999,0,nonexistent,-0.07,46.6,-29.4,5.193,5195.8,0
customer_id_5221,31,admin.,single,university.degree,no,no,no,telephone,may,fri,1.633333333,1,999,0,nonexistent,1.13,46.997,-25.48,5.859,5191,0
customer_id_40035,34,technician,married,university.degree,no,yes,yes,telephone,jul,mon,0.283333333,1,999,0,nonexistent,-1.67,47.1075,-28.21,1.795,4991.6,0
customer_id_27895,30,admin.,single,university.degree,no,no,yes,cellular,mar,wed,1.6,2,999,0,nonexistent,-1.77,46.4215,-35,2.55,5099.1,1
customer_id_41136,56,unemployed,married,professional.course,no,yes,no,telephone,nov,thu,3.333333333,2,10,4,failure,-1.07,47.3835,-35.56,2.043,4963.6,0
customer_id_38954,64,blue-collar,married,basic.4y,no,no,no,cellular,nov,mon,2.05,1,999,1,failure,-3.37,46.3245,-21.07,1.721,5017.5,0
customer_id_10126,51,technician,married,professional.course,no,no,yes,telephone,jun,thu,2.3,1,999,0,nonexistent,1.43,47.2325,-29.26,5.96,5228.1,0
customer_id_20041,38,admin.,married,university.degree,no,yes,no,cellular,aug,mon,4.3,3,999,0,nonexistent,1.43,46.722,-25.27,5.967,5228.1,0
customer_id_28580,60,retired,divorced,university.degree,no,yes,no,cellular,apr,wed,0.8,1,999,0,nonexistent,-1.77,46.5375,-32.97,2.417,5099.1,0
customer_id_18090,26,blue-collar,single,basic.9y,no,yes,no,cellular,jul,wed,3.666666667,1,999,0,nonexistent,1.43,46.959,-29.89,5.965,5228.1,0
customer_id_27149,44,entrepreneur,married,university.degree,no,yes,no,cellular,nov,fri,0.966666667,1,999,1,failure,-0.07,46.6,-29.4,5.023,5195.8,0
customer_id_40358,23,student,single,high.school,no,yes,no,cellular,aug,tue,4.383333333,3,9,2,success,-1.67,47.0135,-26.81,1.901,4991.6,1
